,TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
1182,1183,5/4/2025,1082,2002,402,0,1732,34.9,Cash
1183,1184,5/4/2025,1136,2002,402,0,1732,5.3,Credit Card
1184,1185,5/4/2025,1072,2034,402,3,0,36.94,Mobile Payment
1185,1186,5/4/2025,1186,2001,402,0,824.7,24.7,Cash
1186,1187,5/4/2025,1038,2001,404,1,0,21.08,Mobile Payment
1187,1188,5/4/2025,1087,2053,403,3,2440.6,27.03,Gift Card
1188,1189,5/4/2025,1095,2059,401,2,1638.56,7.76,Cash
1189,1190,5/4/2025,1020,2096,402,0,2688.72,11.19,Cash
1190,1191,5/4/2025,1068,2099,404,0,1938.96,20.09,Cash
1191,1192,5/4/2025,1139,2060,402,1,1102.63,23.72,Credit Card
1192,1193,5/4/2025,1064,2048,401,0,715.26,14.17,Credit Card
1193,1194,5/4/2025,1196,2091,402,3,0,2.55,Cash
1194,1195,5/4/2025,1197,2056,402,0,1049.44,39.22,Credit Card
1195,1196,5/4/2025,1050,2058,401,1,1800.22,24.15,Gift Card
1196,1197,5/4/2025,1121,2049,403,2,751.87,20.97,Mobile Payment
1197,1198,5/4/2025,1040,2080,401,0,1664.52,26.07,Mobile Payment
1198,1199,5/4/2025,1064,2061,403,1,179.93,35.07,Credit Card
1199,1200,5/4/2025,1092,2006,402,0,198,22.38,Credit Card
1200,1201,5/4/2025,1060,2081,404,2,1193.95,35.9,Credit Card
1201,1202,5/4/2025,1003,2021,403,0,2506.23,14.29,Cash
1202,1203,5/4/2025,1101,2031,401,0,1130.6,48.42,Credit Card
1203,1204,5/4/2025,1148,2088,404,1,0,8.73,Mobile Payment
1204,1205,5/4/2025,1095,2098,401,1,2451.22,11.02,Mobile Payment
1205,1206,5/4/2025,1040,2063,401,2,883.94,8.14,Gift Card
1206,1207,5/4/2025,1194,2080,401,0,1664.52,16.85,Mobile Payment
1207,1208,5/4/2025,1091,2082,402,0,0,2.82,Cash
1208,1209,5/4/2025,1032,2062,402,2,1981.95,9.91,Credit Card
1209,1210,5/4/2025,1142,2082,403,3,799.8,6.64,Credit Card
1210,1211,5/4/2025,1187,2024,401,3,372.81,21.04,Gift Card
1211,1212,5/4/2025,1091,2092,402,2,385.77,25.94,Mobile Payment
1212,1213,5/4/2025,1010,2062,404,2,990.98,5.11,Mobile Payment
1213,1214,5/4/2025,1138,2089,404,1,744.34,1.24,Gift Card
1214,1215,5/4/2025,1145,2023,403,2,1503.26,4.84,Credit Card
1215,1216,5/4/2025,1187,2059,403,1,1843.38,10.82,Cash
1216,1217,5/4/2025,1017,2067,402,3,0,25.34,Cash
1217,1218,5/4/2025,1075,2033,403,3,836.25,29.21,Credit Card
1218,1219,5/4/2025,1000,2099,404,1,2326.75,5.79,Credit Card
1219,1220,5/4/2025,1004,2079,403,1,0,36.01,Gift Card
1220,1221,5/4/2025,1082,2092,401,3,0,38.75,Cash
1221,1222,5/4/2025,1048,2067,404,1,785.56,49.02,Credit Card
1222,1223,5/4/2025,1156,2036,403,3,0,0.85,Mobile Payment
1223,1224,5/4/2025,1164,2041,401,0,804.21,47.78,Mobile Payment
1224,1225,5/4/2025,1133,2084,401,0,0,2.2,Gift Card
1225,1226,5/4/2025,1033,2022,401,1,604.06,36.45,Mobile Payment
1226,1227,5/4/2025,1027,2062,402,0,1238.72,2.28,Mobile Payment
1227,1228,5/4/2025,1008,2073,404,3,1498.29,37.25,Cash
1228,1229,5/4/2025,1134,2079,403,0,950.54,11.72,Credit Card
1229,1230,5/4/2025,1093,2028,401,0,1275.88,12.52,Cash
1230,1231,5/4/2025,1053,2083,404,0,2304.48,45.36,Gift Card
1231,1232,5/4/2025,1119,2081,401,2,0,25.67,Cash
1232,1233,5/4/2025,1142,2095,404,2,1177.9,4.94,Cash
1233,1234,5/4/2025,1181,2007,403,0,583.39,6.97,Credit Card
1234,1235,5/4/2025,1187,2009,403,0,265.24,44.79,Cash
1235,1236,5/4/2025,1055,2066,401,0,2580.3,1.63,Cash
1236,1237,5/4/2025,1185,2029,404,1,12.16,20.49,Cash
1237,1238,5/4/2025,1049,2067,402,1,261.86,9.74,Gift Card
1238,1239,5/4/2025,1142,2095,404,0,1963.16,42.99,Mobile Payment
1239,1240,5/4/2025,1196,2081,403,3,746.22,29.21,Mobile Payment
1240,1241,5/4/2025,1179,2085,404,0,242.15,44.3,Credit Card
1241,1242,5/4/2025,1042,2023,404,2,2254.9,37.26,Mobile Payment
1242,1243,5/4/2025,1168,2020,404,2,601.33,32.85,Mobile Payment
1243,1244,5/4/2025,1080,2070,403,2,0,20.47,Mobile Payment
1244,1245,5/4/2025,1105,2097,404,2,673.68,47.5,Gift Card
1245,1246,5/4/2025,1155,2030,402,3,509.91,49.02,Gift Card
1246,1247,5/4/2025,1196,2070,403,2,27.34,11.05,Cash
1247,1248,5/4/2025,1115,2057,404,0,1747.92,3.71,Credit Card
1248,1249,5/4/2025,1185,2004,403,0,2781.75,41.41,Credit Card
1249,1250,5/4/2025,1132,2017,403,0,0,22.77,Mobile Payment
1250,1251,5/4/2025,1076,2028,402,2,1020.7,25.84,Credit Card
1251,1252,5/4/2025,1005,2098,403,1,3268.3,20.15,Credit Card
1252,1253,5/4/2025,1024,2004,404,2,1483.6,28.48,Gift Card
1253,1254,5/4/2025,1039,2017,403,2,370.96,31.24,Credit Card
1254,1255,5/4/2025,1149,2031,402,2,904.48,10.7,Credit Card
1255,1256,5/4/2025,1076,2011,404,1,737.53,17.78,Gift Card
1256,1257,5/4/2025,1187,2009,403,3,198.93,3.05,Credit Card
1257,1258,5/4/2025,1044,2062,401,2,495.49,18.44,Mobile Payment
1258,1259,5/4/2025,1009,2093,404,0,0,20.01,Cash
1259,1260,5/4/2025,1199,2007,403,2,1400.14,19.4,Credit Card
1260,1261,5/4/2025,1111,2053,401,1,3294.81,47.07,Gift Card
1261,1262,5/4/2025,1191,2083,401,3,768.16,37.54,Gift Card
1262,1263,5/4/2025,1013,2039,401,2,1562.3,49.17,Credit Card
1263,1264,5/4/2025,1138,2072,402,2,672.48,45.81,Credit Card
1264,1265,5/4/2025,1128,2089,402,1,744.34,23.11,Mobile Payment
1265,1266,5/4/2025,1012,2086,404,3,2682.3,46.37,Mobile Payment
1266,1267,5/4/2025,1192,2076,401,1,1450.93,31.55,Credit Card
1267,1268,5/4/2025,1110,2037,404,1,324.13,38.59,Mobile Payment
1268,1269,5/4/2025,1033,2043,401,3,4367.25,10.46,Gift Card
1269,1270,5/4/2025,1146,2095,401,3,1963.16,4.43,Credit Card
1270,1271,5/4/2025,1067,2010,404,3,0,30.7,Cash
1271,1272,5/4/2025,1198,2089,402,1,744.34,47.67,Cash
1272,1273,5/4/2025,1123,2071,402,3,1845.48,13.18,Mobile Payment
1273,1274,5/4/2025,1101,2083,402,1,2074.03,25.16,Gift Card
1274,1275,5/4/2025,1062,2009,403,3,66.31,49.93,Credit Card
1275,1276,5/4/2025,1082,2087,401,0,318.64,35.8,Gift Card
1276,1277,5/4/2025,1171,2052,404,2,0,44.44,Credit Card
1277,1278,5/4/2025,1089,2024,403,2,298.25,7.47,Cash
1278,1279,5/4/2025,1152,2083,401,2,1843.58,16.99,Mobile Payment
1279,1280,5/4/2025,1043,2044,404,1,373.64,48.52,Credit Card
1280,1281,5/4/2025,1112,2005,402,1,0,19.59,Mobile Payment
1281,1282,5/4/2025,1175,2047,402,0,1004.94,40.52,Mobile Payment
1282,1283,5/4/2025,1028,2094,401,1,888.03,37.27,Mobile Payment
1283,1284,5/4/2025,1158,2018,403,0,2169.04,38.04,Cash
1284,1285,5/4/2025,1087,2088,401,2,567.48,30.92,Gift Card
1285,1286,5/4/2025,1115,2060,401,2,980.11,19.49,Credit Card
1286,1287,5/4/2025,1053,2094,402,1,888.03,21.32,Cash
1287,1288,5/4/2025,1139,2066,403,3,2580.3,37.09,Cash
1288,1289,5/4/2025,1159,2093,402,0,0,41.65,Mobile Payment
1289,1290,5/4/2025,1096,2074,401,2,1055.2,20.07,Cash
1290,1291,5/4/2025,1043,2007,403,1,525.05,18.51,Mobile Payment
1291,1292,5/4/2025,1178,2079,403,0,950.54,5.48,Gift Card
1292,1293,5/4/2025,1119,2083,401,0,768.16,24.5,Credit Card
1293,1294,5/4/2025,1099,2084,403,2,0,1.66,Credit Card
1294,1295,5/4/2025,1027,2002,403,3,866,11.26,Credit Card
1295,1296,5/4/2025,1059,2048,401,2,572.21,42.9,Gift Card
1296,1297,5/4/2025,1124,2076,401,1,2176.39,8.82,Credit Card
1297,1298,5/4/2025,1050,2064,404,0,1470.2,29.39,Cash
1298,1299,5/4/2025,1010,2031,403,2,1356.72,36.09,Mobile Payment
1299,1300,5/4/2025,1125,2050,402,0,373.56,42.9,Mobile Payment
1300,1301,5/4/2025,1088,2087,403,2,509.82,26.74,Mobile Payment
1301,1302,5/4/2025,1160,2038,402,2,2223.62,49.81,Credit Card
1302,1303,5/4/2025,1015,2080,403,3,2496.78,41.64,Cash
1303,1304,5/4/2025,1007,2071,403,1,553.64,10.78,Credit Card
1304,1305,5/4/2025,1038,2043,404,1,786.1,1.73,Cash
1305,1306,5/4/2025,1022,2093,404,1,2721.38,10.84,Credit Card
1306,1307,5/4/2025,1106,2030,402,3,1019.82,49.05,Gift Card
1307,1308,5/4/2025,1079,2077,403,3,561.83,22.26,Gift Card
1308,1309,5/4/2025,1138,2016,402,1,872.15,17.36,Cash
1309,1310,5/4/2025,1148,2069,402,1,418.3,38.73,Mobile Payment
1310,1311,5/4/2025,1079,2088,402,3,709.35,21.26,Cash
1311,1312,5/4/2025,1197,2018,402,2,867.62,15.84,Mobile Payment
1312,1313,5/4/2025,1017,2071,401,1,553.64,26.53,Credit Card
1313,1314,5/4/2025,1081,2018,401,2,867.62,15.69,Mobile Payment
1314,1315,5/4/2025,1105,2052,403,3,731.26,0.42,Credit Card
1315,1316,5/4/2025,1190,2081,403,1,0,19.61,Gift Card
1316,1317,5/4/2025,1199,2024,401,1,223.69,39.21,Credit Card
1317,1318,5/4/2025,1047,2003,403,1,346.66,36.38,Cash
1318,1319,5/4/2025,1152,2029,402,0,27.02,6.15,Mobile Payment
1319,1320,5/4/2025,1091,2010,404,1,210.17,27.96,Cash
1320,1321,5/4/2025,1128,2077,404,2,0,46.03,Credit Card
1321,1322,5/4/2025,1047,2049,404,3,0,43.6,Credit Card
1322,1323,5/4/2025,1035,2020,402,1,676.49,26.96,Mobile Payment
1323,1324,5/4/2025,1008,2052,401,2,585.01,16.94,Cash
1324,1325,5/4/2025,1105,2028,402,1,1148.29,27.33,Credit Card
1325,1326,5/4/2025,1016,2022,404,3,2684.72,1.69,Cash
1326,1327,5/4/2025,1176,2041,404,1,1447.58,18.61,Credit Card
1327,1328,5/4/2025,1109,2051,401,3,469.28,33.63,Gift Card
1328,1329,5/4/2025,1184,2040,404,0,103.62,25.33,Cash
1329,1330,5/4/2025,1133,2013,404,3,3741.44,42.08,Mobile Payment
1330,1331,5/4/2025,1010,2031,404,0,1130.6,47.23,Cash
1331,1332,5/4/2025,1142,2049,401,1,0,33.26,Credit Card
1332,1333,5/4/2025,1074,2056,404,2,839.55,27.09,Cash
1333,1334,5/4/2025,1198,2036,404,1,392.36,45.97,Cash
1334,1335,5/4/2025,1108,2037,401,1,648.25,27.86,Mobile Payment
1335,1336,5/4/2025,1118,2082,404,0,799.8,32.52,Credit Card
1336,1337,5/4/2025,1184,2064,401,1,264.64,41.45,Cash
1337,1338,5/4/2025,1199,2074,402,3,1978.5,31.17,Cash
1338,1339,5/4/2025,1105,2041,404,0,0,39.19,Mobile Payment
1339,1340,5/4/2025,1045,2058,402,3,0,30.41,Cash
1340,1341,5/4/2025,1023,2032,403,1,1702.08,36.27,Mobile Payment
1341,1342,5/4/2025,1183,2093,401,0,2267.82,2.24,Gift Card
1342,1343,5/4/2025,1029,2090,404,2,57.31,28.08,Mobile Payment
1343,1344,5/4/2025,1021,2067,404,1,261.86,38.88,Credit Card
1344,1345,5/4/2025,1096,2070,404,0,136.72,11.09,Cash
1345,1346,5/4/2025,1196,2021,403,1,751.87,41.83,Credit Card
1346,1347,5/4/2025,1041,2018,402,0,1084.52,15.63,Cash
1347,1348,5/4/2025,1107,2039,403,3,0,35.87,Credit Card
1348,1349,5/4/2025,1073,2080,402,0,3329.04,45.68,Cash
1349,1350,5/4/2025,1033,2025,401,2,671.09,18.19,Credit Card
1350,1351,5/4/2025,1003,2058,404,3,2000.25,0.2,Cash
1351,1352,5/4/2025,1139,2000,404,1,1744.76,28.3,Credit Card
1352,1353,5/4/2025,1055,2075,404,3,3122.56,0.39,Credit Card
1353,1354,5/4/2025,1104,2056,401,0,1574.16,43.46,Gift Card
1354,1355,5/4/2025,1062,2070,403,1,30.76,42.44,Cash
1355,1356,5/4/2025,1012,2023,402,0,2818.62,12.49,Gift Card
1356,1357,5/4/2025,1167,2044,401,1,560.47,42.04,Gift Card
1357,1358,5/4/2025,1008,2085,403,2,0,32.7,Cash
1358,1359,5/4/2025,1022,2006,401,3,990,47.54,Gift Card
1359,1360,5/4/2025,1045,2020,403,1,1352.99,38.16,Cash
1360,1361,5/4/2025,1116,2095,403,0,981.58,12.17,Credit Card
1361,1362,5/4/2025,1023,2098,403,2,1452.58,5.8,Cash
1362,1363,5/4/2025,1094,2048,401,3,1072.89,31.78,Credit Card
1363,1364,5/4/2025,1140,2008,403,3,0,12.12,Gift Card
1364,1365,5/4/2025,1034,2015,403,2,1079.95,15.21,Cash
1365,1366,5/4/2025,1134,2052,402,1,1316.27,40.17,Mobile Payment
1366,1367,5/4/2025,1156,2007,401,0,1750.17,4.02,Cash
1367,1368,5/4/2025,1123,2092,403,3,0,36.78,Credit Card
1368,1369,5/4/2025,1155,2040,403,2,27.63,44.49,Gift Card
1369,1370,5/4/2025,1033,2078,404,3,568.04,21.48,Mobile Payment
1370,1371,5/4/2025,1126,2023,402,2,2254.9,24.25,Credit Card
1371,1372,5/4/2025,1049,2000,401,0,3877.24,2.42,Gift Card
1372,1373,5/4/2025,1119,2080,401,1,0,12.99,Credit Card
1373,1374,5/4/2025,1157,2053,404,0,1830.45,30.62,Cash
1374,1375,5/4/2025,1085,2044,402,0,207.58,4.77,Mobile Payment
1375,1376,5/4/2025,1163,2025,403,2,447.39,40.97,Cash
1376,1377,5/4/2025,1017,2039,403,2,3905.76,21.7,Credit Card
1377,1378,5/4/2025,1196,2000,401,2,0,1.5,Credit Card
1378,1379,5/4/2025,1087,2050,401,1,168.1,43.29,Credit Card
1379,1380,5/4/2025,1049,2042,403,3,670.44,16.27,Mobile Payment
1380,1381,5/4/2025,1121,2004,402,3,3709,4.76,Credit Card
1381,1382,5/4/2025,1039,2080,404,2,665.81,13.56,Cash
1382,1383,5/4/2025,1118,2052,401,2,0,40.74,Mobile Payment
1383,1384,5/4/2025,1144,2092,403,0,1446.63,39.47,Cash
1384,1385,5/4/2025,1053,2073,403,2,1198.63,29.81,Gift Card
1385,1386,5/4/2025,1016,2019,403,0,0,11.82,Mobile Payment
1386,1387,5/4/2025,1086,2048,402,3,1072.89,18.8,Mobile Payment
1387,1388,5/4/2025,1047,2076,401,2,0,1.06,Mobile Payment
1388,1389,5/4/2025,1180,2040,401,2,110.53,41.31,Credit Card
1389,1390,5/4/2025,1105,2011,404,1,0,24.32,Credit Card
1390,1391,5/4/2025,1095,2057,403,1,786.56,44.26,Cash
1391,1392,5/4/2025,1134,2038,402,0,926.51,20.84,Cash
1392,1393,5/4/2025,1095,2004,402,0,0,16.59,Gift Card
1393,1394,5/4/2025,1113,2064,401,3,294.04,14.52,Mobile Payment
1394,1395,5/4/2025,1128,2019,402,2,1494.29,15,Credit Card
1395,1396,5/4/2025,1123,2093,403,2,3023.76,46.29,Credit Card
1396,1397,5/4/2025,1036,2098,401,1,817.07,21.04,Credit Card
1397,1398,5/4/2025,1052,2092,401,3,1928.84,6.48,Credit Card
1398,1399,5/4/2025,1099,2091,401,0,905.79,49.2,Cash
1399,1400,5/4/2025,1079,2005,401,2,1715.12,41.1,Gift Card
1400,1401,5/4/2025,1119,2005,401,2,686.05,7.87,Gift Card
1401,1402,5/4/2025,1005,2073,403,1,0,41.84,Cash
1402,1403,5/4/2025,1082,2025,402,2,223.7,15.3,Credit Card
1403,1404,5/4/2025,1070,2068,403,3,2460.72,27.44,Cash
1404,1405,5/4/2025,1171,2015,403,1,0,7.63,Cash
1405,1406,5/4/2025,1040,2035,401,0,899.99,16.11,Cash
1406,1407,5/4/2025,1159,2071,401,1,1660.93,5.81,Gift Card
1407,1408,5/4/2025,1138,2044,403,2,0,35.57,Gift Card
1408,1409,5/4/2025,1036,2090,403,1,0,37.86,Cash
1409,1410,5/4/2025,1043,2009,403,2,106.1,33.17,Mobile Payment
1410,1411,5/4/2025,1138,2056,401,1,944.5,34.07,Gift Card
1411,1412,5/4/2025,1007,2060,401,0,816.76,34.86,Mobile Payment
1412,1413,5/4/2025,1098,2006,401,3,990,1.26,Mobile Payment
1413,1414,5/4/2025,1100,2022,404,2,1610.83,21.9,Mobile Payment
1414,1415,5/4/2025,1079,2042,402,0,167.61,39.22,Mobile Payment
1415,1416,5/4/2025,1193,2097,404,1,2273.67,9.08,Mobile Payment
1416,1417,5/4/2025,1023,2089,404,0,413.52,1.61,Mobile Payment
1417,1418,5/4/2025,1116,2039,404,3,3905.76,0.83,Cash
1418,1419,5/4/2025,1059,2028,402,2,1531.06,10.47,Credit Card
1419,1420,5/4/2025,1093,2050,402,2,298.85,38.17,Cash
1420,1421,5/4/2025,1083,2058,404,0,2000.25,22.21,Gift Card
1421,1422,5/4/2025,1016,2060,401,2,653.41,10.42,Gift Card
1422,1423,5/4/2025,1122,2059,402,2,1228.92,36.83,Credit Card
1423,1424,5/4/2025,1196,2044,402,0,207.58,33.48,Mobile Payment
1424,1425,5/4/2025,1103,2091,401,2,2173.9,3.95,Credit Card
1425,1426,5/4/2025,1142,2083,401,2,1229.06,10.34,Gift Card
1426,1427,5/4/2025,1136,2059,404,3,2560.25,14.82,Gift Card
1427,1428,5/4/2025,1061,2079,402,1,2566.46,36.62,Mobile Payment
1428,1429,5/4/2025,1123,2049,401,2,751.87,25.84,Credit Card
1429,1430,5/4/2025,1053,2088,404,3,709.35,5.82,Mobile Payment
1430,1431,5/4/2025,1145,2043,402,1,1572.21,1.19,Gift Card
1431,1432,5/4/2025,1169,2085,401,3,1210.75,41.28,Gift Card
1432,1433,5/4/2025,1029,2075,404,2,1249.02,11.07,Credit Card
1433,1434,5/4/2025,1142,2012,404,1,1682.61,4.17,Gift Card
1434,1435,5/4/2025,1078,2051,401,0,117.32,46.23,Gift Card
1435,1436,5/4/2025,1175,2076,404,2,1289.71,33.33,Mobile Payment
1436,1437,5/4/2025,1126,2082,401,0,1066.4,31.85,Credit Card
1437,1438,5/4/2025,1055,2017,401,1,1669.32,17.53,Cash
1438,1439,5/4/2025,1169,2019,404,2,747.14,4.66,Cash
1439,1440,5/4/2025,1099,2078,404,1,383.43,17.05,Mobile Payment
1440,1441,5/4/2025,1052,2087,403,2,0,38.69,Cash
1441,1442,5/4/2025,1145,2086,403,3,2682.3,7.69,Mobile Payment
1442,1443,5/4/2025,1183,2044,401,0,1037.9,35.71,Mobile Payment
1443,1444,5/4/2025,1156,2065,404,1,423.31,47.85,Credit Card
1444,1445,5/4/2025,1075,2007,403,0,1166.78,45.45,Gift Card
1445,1446,5/4/2025,1000,2090,403,0,143.28,39.99,Mobile Payment
1446,1447,5/4/2025,1072,2003,402,3,0,12.97,Mobile Payment
1447,1448,5/4/2025,1179,2075,404,2,1873.54,3.82,Mobile Payment
1448,1449,5/4/2025,1182,2048,404,3,357.63,48.23,Gift Card
1449,1450,5/4/2025,1111,2069,402,1,836.6,29.73,Credit Card
1450,1451,5/4/2025,1121,2017,402,3,2782.2,12.64,Gift Card
1451,1452,5/4/2025,1092,2053,402,2,1464.36,28.49,Credit Card
1452,1453,5/4/2025,1171,2016,402,0,646.04,46.66,Mobile Payment
1453,1454,5/4/2025,1018,2082,401,1,0,0.88,Cash
1454,1455,5/4/2025,1184,2062,404,1,1672.27,47.87,Cash
1455,1456,5/4/2025,1021,2017,404,3,463.7,23.5,Credit Card
1456,1457,5/4/2025,1178,2077,404,1,505.65,21.41,Mobile Payment
1457,1458,5/4/2025,1116,2065,404,3,470.34,34.5,Cash
1458,1459,5/4/2025,1098,2045,402,1,280.93,20.96,Cash
1459,1460,5/4/2025,1108,2077,401,3,1685.49,28.6,Gift Card
1460,1461,5/4/2025,1187,2030,403,3,509.91,15.91,Cash
1461,1462,5/4/2025,1139,2073,403,0,499.43,11.11,Cash
1462,1463,5/4/2025,1009,2072,404,2,0,30.4,Mobile Payment
1463,1464,5/4/2025,1028,2074,404,0,3297.5,25.96,Mobile Payment
1464,1465,5/4/2025,1036,2093,403,3,0,49.91,Credit Card
1465,1466,5/4/2025,1132,2010,401,1,0,22.24,Gift Card
1466,1467,5/4/2025,1120,2080,401,2,665.81,38.67,Mobile Payment
1467,1468,5/4/2025,1156,2006,403,0,198,31.62,Gift Card
1468,1469,5/4/2025,1120,2058,404,2,1600.2,46.52,Gift Card
1469,1470,5/4/2025,1107,2045,403,2,249.71,29.64,Mobile Payment
1470,1471,5/4/2025,1042,2004,403,2,0,34.08,Cash
1471,1472,5/4/2025,1015,2080,404,1,749.03,1.73,Mobile Payment
1472,1473,5/4/2025,1146,2006,403,0,792,3.77,Gift Card
1473,1474,5/4/2025,1073,2062,401,1,1114.85,25.75,Gift Card
1474,1475,5/4/2025,1129,2009,403,2,0,26.09,Mobile Payment
1475,1476,5/4/2025,1033,2078,403,2,340.82,34.91,Gift Card
1476,1477,5/4/2025,1065,2001,401,1,371.12,1.56,Mobile Payment
1477,1478,5/4/2025,1151,2094,402,3,493.35,33.12,Gift Card
1478,1479,5/4/2025,1094,2022,403,1,0,33.54,Mobile Payment
1479,1480,5/4/2025,1124,2023,401,2,2254.9,48.01,Credit Card
1480,1481,5/4/2025,1021,2018,402,3,542.26,20.04,Cash
1481,1482,5/4/2025,1192,2052,404,1,0,46.19,Cash
1482,1483,5/4/2025,1169,2056,402,1,944.5,14.54,Mobile Payment
1483,1484,5/4/2025,1147,2093,403,0,2267.82,32.97,Cash
1484,1485,5/4/2025,1164,2033,401,0,836.25,7.03,Cash
1485,1486,5/4/2025,1042,2059,404,3,3072.3,34.92,Gift Card
1486,1487,5/4/2025,1077,2060,402,3,1633.52,22.28,Cash
1487,1488,5/4/2025,1174,2090,404,3,286.56,4.61,Mobile Payment
1488,1489,5/4/2025,1067,2018,404,0,2169.04,47.7,Mobile Payment
1489,1490,5/4/2025,1073,2057,404,2,349.58,27.91,Gift Card
1490,1491,5/4/2025,1135,2087,401,0,318.64,28.76,Credit Card
1491,1492,5/4/2025,1136,2081,403,3,2238.66,47.03,Credit Card
1492,1493,5/4/2025,1156,2083,403,2,1229.06,16.44,Cash
1493,1494,5/4/2025,1069,2034,401,2,217.87,10.53,Credit Card
1494,1495,5/4/2025,1167,2074,404,3,2638,24.52,Mobile Payment
1495,1496,5/4/2025,1197,2086,402,1,2414.07,19.66,Mobile Payment
1496,1497,5/4/2025,1133,2043,402,2,1397.52,24.31,Cash
1497,1498,5/4/2025,1140,2001,401,0,1237.05,7.74,Gift Card
1498,1499,5/4/2025,1003,2052,401,0,731.26,22.31,Gift Card
1499,1500,5/4/2025,1175,2057,403,1,1179.85,49.93,Mobile Payment
1500,1501,5/4/2025,1185,2036,403,1,980.91,48.4,Gift Card
1501,1502,5/4/2025,1008,2003,401,0,0,44.47,Cash
1502,1503,5/4/2025,1152,2084,402,0,281.85,10.29,Credit Card
1503,1504,5/4/2025,1181,2015,401,1,1214.95,3.79,Gift Card
1504,1505,5/4/2025,1096,2084,402,0,0,48.68,Mobile Payment
1505,1506,5/4/2025,1178,2023,403,2,1503.26,25.41,Gift Card
1506,1507,5/4/2025,1119,2084,401,3,0,8.71,Mobile Payment
1507,1508,5/4/2025,1070,2098,404,2,1452.58,44.4,Credit Card
1508,1509,5/4/2025,1065,2020,401,2,300.66,3.4,Gift Card
1509,1510,5/4/2025,1198,2007,404,3,2333.56,1.55,Mobile Payment
1510,1511,5/4/2025,1085,2007,403,2,933.42,28.39,Credit Card
1511,1512,5/4/2025,1045,2056,401,3,3148.32,14.86,Gift Card
1512,1513,5/4/2025,1051,2078,404,1,383.43,16.86,Credit Card
1513,1514,5/4/2025,1165,2062,401,1,557.42,14.75,Gift Card
1514,1515,5/4/2025,1138,2098,404,1,817.07,21.04,Cash
1515,1516,5/4/2025,1157,2082,401,3,1066.4,5.36,Credit Card
1516,1517,5/4/2025,1183,2033,401,0,0,8.5,Gift Card
1517,1518,5/4/2025,1018,2009,403,3,0,29.02,Mobile Payment
1518,1519,5/4/2025,1004,2063,402,0,552.46,34.41,Mobile Payment
1519,1520,5/4/2025,1009,2085,404,2,193.72,12.27,Cash
1520,1521,5/4/2025,1038,2089,403,3,1240.56,14.03,Credit Card
1521,1522,5/4/2025,1147,2000,404,3,4846.55,25.26,Cash
1522,1523,5/4/2025,1111,2051,401,1,211.18,14.84,Gift Card
1523,1524,5/4/2025,1000,2049,404,0,5639.04,22.32,Gift Card
1524,1525,5/4/2025,1145,2068,403,2,656.19,37.72,Gift Card
1525,1526,5/4/2025,1174,2038,404,0,1853.02,7.44,Cash
1526,1527,5/4/2025,1161,2082,401,2,213.28,48.19,Cash
1527,1528,5/4/2025,1136,2043,401,3,3493.8,20.23,Cash
1528,1529,5/4/2025,1194,2098,403,1,2451.22,0.84,Gift Card
1529,1530,5/4/2025,1045,2070,401,3,102.54,40.32,Cash
1530,1531,5/4/2025,1169,2024,403,3,621.35,44.89,Mobile Payment
1531,1532,5/4/2025,1027,2080,403,3,2496.78,40.8,Credit Card
1532,1533,5/4/2025,1021,2080,404,1,2247.1,36.21,Mobile Payment
1533,1534,5/4/2025,1035,2004,402,0,1854.5,16.34,Cash
1534,1535,5/4/2025,1184,2075,402,3,2341.92,14.77,Mobile Payment
1535,1536,5/4/2025,1099,2008,403,3,66.59,13.34,Credit Card
1536,1537,5/4/2025,1136,2057,401,0,1310.94,16.91,Gift Card
1537,1538,5/4/2025,1086,2007,403,0,1750.17,0.33,Credit Card
1538,1539,5/4/2025,1103,2015,402,3,2024.91,11.56,Gift Card
1539,1540,5/4/2025,1173,2068,402,1,0,13.99,Mobile Payment
1540,1541,5/4/2025,1018,2004,402,3,927.25,43.77,Credit Card
1541,1542,5/4/2025,1167,2002,404,0,866,8.56,Mobile Payment
1542,1543,5/4/2025,1062,2089,402,0,2067.6,15.8,Credit Card
1543,1544,5/4/2025,1044,2080,401,2,665.81,9.33,Mobile Payment
1544,1545,5/4/2025,1024,2058,402,0,2000.25,33.88,Mobile Payment
1545,1546,5/4/2025,1027,2014,404,1,443.34,10.38,Mobile Payment
1546,1547,5/4/2025,1016,2025,404,2,671.09,9.78,Mobile Payment
1547,1548,5/4/2025,1188,2086,404,2,2861.12,22.68,Mobile Payment
1548,1549,5/4/2025,1030,2087,402,2,382.37,26.97,Gift Card
1549,1550,5/4/2025,1054,2097,401,1,2273.67,42.64,Credit Card
1550,1551,5/4/2025,1085,2008,401,2,106.54,46.03,Gift Card
1551,1552,5/4/2025,1036,2096,404,1,1814.89,12.88,Gift Card
1552,1553,5/4/2025,1178,2047,402,3,1004.94,19.11,Mobile Payment
1553,1554,5/4/2025,1062,2074,401,1,1187.1,11.53,Gift Card
1554,1555,5/4/2025,1025,2080,404,1,3745.17,13.13,Mobile Payment
1555,1556,5/4/2025,1004,2062,401,0,2477.44,21.33,Credit Card
1556,1557,5/4/2025,1001,2022,401,2,536.94,2.33,Credit Card
